subject,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18
sub-0300306_ses-6,0.943994 ,0.434143 ,0.314837 ,0.473650 ,0.219352 ,0.230687 ,0.512948 ,0.282839 ,0.583163 ,0.344572 ,0.378330 ,0.446131 ,0.303887 ,0.268659 ,0.342067 ,0.470392 ,0.286552 ,0.275796
sub-0300306_ses-6,1.055089 ,0.658237 ,0.369068 ,0.593716 ,0.278905 ,0.292788 ,0.627408 ,0.336557 ,0.546247 ,0.260218 ,0.741833 ,0.600814 ,0.279937 ,0.277480 ,0.314084 ,0.422203 ,0.404644 ,0.658310
sub-0300306_ses-6,0.992981 ,0.488375 ,0.307570 ,0.549240 ,0.351943 ,0.387171 ,0.808793 ,0.235908 ,0.506752 ,0.358211 ,0.552042 ,0.416312 ,0.346142 ,0.336356 ,0.367668 ,0.640516 ,0.416098 ,0.323619
sub-0300306_ses-6,0.903458 ,0.346108 ,0.305296 ,0.785274 ,0.267314 ,0.393111 ,0.736281 ,0.388499 ,0.566581 ,0.406698 ,0.584323 ,0.522274 ,0.378078 ,0.402665 ,0.496477 ,0.524541 ,0.401928 ,0.215986
sub-0300306_ses-7,0.491469 ,0.513862 ,0.284419 ,0.584840 ,0.372412 ,0.305298 ,0.491910 ,0.265272 ,0.532762 ,0.256226 ,0.340223 ,0.377874 ,0.267370 ,0.216080 ,0.424340 ,0.357937 ,0.252416 ,0.254086
sub-0300306_ses-7,0.790210 ,0.521148 ,0.339297 ,0.565658 ,0.258033 ,0.497545 ,0.296913 ,0.226236 ,0.628549 ,0.335200 ,0.327624 ,0.455975 ,0.356640 ,0.286997 ,0.385801 ,0.593605 ,0.317305 ,0.440164
sub-0300306_ses-7,0.765873 ,1.023435 ,0.584997 ,0.797462 ,0.585782 ,0.488673 ,0.600158 ,0.372520 ,0.786822 ,0.463004 ,0.652333 ,0.472621 ,0.461785 ,0.498329 ,0.658531 ,0.725080 ,0.474262 ,0.509285
sub-0300306_ses-7,0.407242 ,0.397131 ,0.264113 ,0.393714 ,0.325181 ,0.266985 ,0.574209 ,0.326248 ,0.623803 ,0.268251 ,0.547774 ,0.598236 ,0.300622 ,0.249399 ,0.478586 ,0.301674 ,0.366519 ,0.256359
sub-0300307_ses-1,0.894164 ,0.300692 ,0.294343 ,0.326452 ,0.306107 ,0.241998 ,0.352225 ,0.305434 ,0.380710 ,0.204572 ,0.511509 ,0.579540 ,0.295932 ,0.235668 ,0.464737 ,0.482975 ,0.315122 ,0.285014
sub-0300307_ses-1,0.660646 ,0.375231 ,0.249137 ,0.344614 ,0.255131 ,0.310381 ,0.457582 ,0.331701 ,0.322765 ,0.278371 ,0.386861 ,0.576102 ,0.285141 ,0.211779 ,0.452064 ,0.408911 ,0.298875 ,0.248087
sub-0300307_ses-1,0.808257 ,0.351495 ,0.338268 ,0.341057 ,0.254056 ,0.308413 ,0.566861 ,0.318839 ,0.475068 ,0.245350 ,0.453772 ,0.667500 ,0.333219 ,0.225240 ,0.360937 ,0.529705 ,0.290997 ,0.388325
sub-0300307_ses-1,0.459484 ,0.334739 ,0.320979 ,0.417906 ,0.289692 ,0.309558 ,0.344284 ,0.359956 ,0.428558 ,0.189969 ,0.440758 ,0.580737 ,0.298481 ,0.214647 ,0.428109 ,0.419358 ,0.345094 ,0.343247
sub-0300307_ses-2,0.666411 ,0.318219 ,0.261847 ,0.442347 ,0.320253 ,0.315279 ,0.489726 ,0.226572 ,0.409589 ,0.273368 ,0.295214 ,0.372186 ,0.284301 ,0.195444 ,0.352869 ,0.447026 ,0.304880 ,0.254407
sub-0300307_ses-2,0.786384 ,0.375060 ,0.248047 ,0.488416 ,0.251332 ,0.471960 ,0.602014 ,0.434183 ,0.457540 ,0.269158 ,0.407432 ,0.443589 ,0.336456 ,0.221338 ,0.348387 ,0.412670 ,0.310894 ,0.434590
sub-0300307_ses-2,0.854906 ,0.484515 ,0.268524 ,0.468840 ,0.318510 ,0.344113 ,0.456272 ,0.359657 ,0.502487 ,0.283312 ,0.450322 ,0.354041 ,0.301393 ,0.260399 ,0.374220 ,0.392521 ,0.449994 ,0.315930
sub-0300307_ses-2,0.764551 ,0.362129 ,0.267101 ,0.527626 ,0.319372 ,0.244305 ,0.649486 ,0.293492 ,0.350799 ,0.226743 ,0.474963 ,0.416415 ,0.338438 ,0.382143 ,0.419174 ,0.509253 ,0.320085 ,0.352943
sub-0300307_ses-3,0.681648 ,0.276163 ,0.224004 ,0.353041 ,0.338427 ,0.219926 ,0.514150 ,0.327627 ,0.362071 ,0.207334 ,0.362950 ,0.364040 ,0.303266 ,0.218548 ,0.318533 ,0.450742 ,0.258723 ,0.244787
sub-0300307_ses-3,0.621853 ,0.385784 ,0.227393 ,0.382404 ,0.271089 ,0.317266 ,0.441339 ,0.190522 ,0.333781 ,0.254544 ,0.365977 ,0.329612 ,0.276875 ,0.258311 ,0.283672 ,0.369117 ,0.290115 ,0.218275
sub-0300307_ses-3,0.555501 ,0.340743 ,0.227906 ,0.430616 ,0.240480 ,0.328922 ,0.462206 ,0.227927 ,0.338928 ,0.246614 ,0.374488 ,0.329446 ,0.300110 ,0.288200 ,0.371644 ,0.554262 ,0.310641 ,0.256702
sub-0300307_ses-3,0.457832 ,0.364983 ,0.224111 ,0.387789 ,0.240578 ,0.297530 ,0.686671 ,0.225567 ,0.308172 ,0.231563 ,0.329965 ,0.311710 ,0.250865 ,0.248809 ,0.371299 ,0.416430 ,0.242432 ,0.280540
sub-0300307_ses-4,0.612167 ,0.358954 ,0.277788 ,0.433300 ,0.262625 ,0.321720 ,0.548613 ,0.292268 ,0.306354 ,0.256535 ,0.300716 ,0.311137 ,0.255150 ,0.191766 ,0.335730 ,0.302056 ,0.304639 ,0.275171
sub-0300307_ses-4,0.574460 ,0.321016 ,0.248075 ,0.454907 ,0.264752 ,0.381948 ,0.636270 ,0.273014 ,0.335445 ,0.293276 ,0.396542 ,0.251231 ,0.275307 ,0.204413 ,0.332404 ,0.393042 ,0.342747 ,0.439584
sub-0300307_ses-4,1.008948 ,0.441482 ,0.247608 ,0.344706 ,0.354838 ,0.368165 ,0.458174 ,0.274373 ,0.449160 ,0.281270 ,0.442118 ,0.291858 ,0.337209 ,0.305693 ,0.288635 ,0.482653 ,0.313399 ,0.314166
sub-0300307_ses-4,0.675540 ,0.493184 ,0.341875 ,0.469996 ,0.301738 ,0.360572 ,0.591517 ,0.235632 ,0.399815 ,0.285576 ,0.313272 ,0.312688 ,0.248189 ,0.306523 ,0.353511 ,0.596741 ,0.306407 ,0.301606
sub-0300308_ses-1,0.450980 ,0.330500 ,0.237227 ,0.227410 ,0.210676 ,0.246634 ,0.243842 ,0.240701 ,0.298229 ,0.188313 ,0.320287 ,0.278053 ,0.226837 ,0.187103 ,0.384202 ,0.282548 ,0.246236 ,0.181844
sub-0300308_ses-1,0.417998 ,0.257059 ,0.255420 ,0.350301 ,0.271890 ,0.296462 ,0.437611 ,0.288197 ,0.343813 ,0.218215 ,0.290997 ,0.271047 ,0.288956 ,0.255730 ,0.334029 ,0.407860 ,0.301135 ,0.274271
sub-0300308_ses-1,0.643862 ,0.330049 ,0.267084 ,0.348622 ,0.333494 ,0.263445 ,0.374822 ,0.257791 ,0.336724 ,0.199451 ,0.307233 ,0.272336 ,0.299463 ,0.175042 ,0.307173 ,0.398275 ,0.276802 ,0.269672
sub-0300308_ses-1,0.627498 ,0.235443 ,0.287136 ,0.423114 ,0.389016 ,0.245060 ,0.431685 ,0.247034 ,0.415196 ,0.247448 ,0.342328 ,0.353925 ,0.249479 ,0.297408 ,0.305135 ,0.421369 ,0.334302 ,0.255939
sub-0300308_ses-2,0.432796 ,0.316590 ,0.266518 ,0.240367 ,0.222871 ,0.312258 ,0.361107 ,0.251454 ,0.325959 ,0.195937 ,0.350401 ,0.348861 ,0.219431 ,0.234217 ,0.316563 ,0.374432 ,0.271699 ,0.231395
sub-0300308_ses-2,0.614893 ,0.302709 ,0.326276 ,0.443749 ,0.270297 ,0.309875 ,0.349678 ,0.305792 ,0.355956 ,0.227830 ,0.438516 ,0.353767 ,0.287305 ,0.212178 ,0.342667 ,0.297730 ,0.332318 ,0.258673
sub-0300308_ses-2,0.499502 ,0.287323 ,0.237410 ,0.400324 ,0.272277 ,0.209306 ,0.539525 ,0.244874 ,0.369778 ,0.213805 ,0.322592 ,0.305356 ,0.310435 ,0.251146 ,0.359809 ,0.413368 ,0.276370 ,0.182207
sub-0300308_ses-2,0.726391 ,0.394496 ,0.277851 ,0.408509 ,0.275076 ,0.287704 ,0.644096 ,0.278487 ,0.369125 ,0.268732 ,0.404030 ,0.359827 ,0.347572 ,0.239089 ,0.373894 ,0.387445 ,0.312468 ,0.309118
sub-0300308_ses-3,0.391212 ,0.259448 ,0.303400 ,0.360171 ,0.237605 ,0.309657 ,0.305753 ,0.218538 ,0.334834 ,0.246199 ,0.250336 ,0.220744 ,0.240570 ,0.229750 ,0.405541 ,0.529644 ,0.290407 ,0.240023
sub-0300308_ses-3,0.582390 ,0.460328 ,0.271475 ,0.392905 ,0.304573 ,0.216708 ,0.418469 ,0.217776 ,0.501469 ,0.250468 ,0.388850 ,0.276372 ,0.298145 ,0.329379 ,0.297398 ,0.359539 ,0.304411 ,0.277988
sub-0300308_ses-3,0.440708 ,0.324721 ,0.233592 ,0.581506 ,0.395380 ,0.367069 ,0.519601 ,0.290040 ,0.347047 ,0.313017 ,0.416272 ,0.320302 ,0.324869 ,0.192862 ,0.404956 ,0.485982 ,0.291895 ,0.189518
sub-0300308_ses-3,0.659037 ,0.355756 ,0.350411 ,0.400334 ,0.274704 ,0.243458 ,0.549813 ,0.285030 ,0.474976 ,0.243170 ,0.440441 ,0.357505 ,0.322881 ,0.282038 ,0.376164 ,0.457777 ,0.304679 ,0.411832
sub-0300308_ses-4,0.531935 ,0.340296 ,0.250594 ,0.416519 ,0.294828 ,0.363113 ,0.445860 ,0.238542 ,0.337088 ,0.248008 ,0.361001 ,0.266102 ,0.308306 ,0.194841 ,0.342828 ,0.582537 ,0.357339 ,0.283946
sub-0300308_ses-4,0.619848 ,0.479714 ,0.386769 ,0.366040 ,0.355071 ,0.404955 ,0.509781 ,0.290342 ,0.436765 ,0.249102 ,0.484953 ,0.365509 ,0.355883 ,0.295963 ,0.316076 ,0.514755 ,0.439345 ,0.332814
sub-0300308_ses-4,0.638525 ,0.460115 ,0.345745 ,0.420033 ,0.336973 ,0.246126 ,0.486375 ,0.267197 ,0.407412 ,0.237152 ,0.368430 ,0.451889 ,0.325343 ,0.300630 ,0.365242 ,0.386261 ,0.255151 ,0.215991
sub-0300308_ses-4,0.753675 ,0.346803 ,0.268653 ,0.464101 ,0.331991 ,0.300350 ,0.409980 ,0.301026 ,0.344986 ,0.247170 ,0.325078 ,0.341591 ,0.333658 ,0.279292 ,0.389650 ,0.479676 ,0.329047 ,0.409174
sub-0300308_ses-5,0.606725 ,0.358041 ,0.238023 ,0.325792 ,0.326451 ,0.212284 ,0.534941 ,0.188779 ,0.500359 ,0.181141 ,0.329646 ,0.281495 ,0.304806 ,0.163190 ,0.369641 ,0.377244 ,0.282982 ,0.228854
sub-0300308_ses-5,0.662531 ,0.585261 ,0.346424 ,0.456398 ,0.366315 ,0.280498 ,0.641346 ,0.275185 ,0.383283 ,0.234211 ,0.294786 ,0.363997 ,0.233866 ,0.186714 ,0.312649 ,0.375549 ,0.299296 ,0.299794
sub-0300308_ses-5,0.921911 ,0.339016 ,0.253546 ,0.405917 ,0.283128 ,0.277387 ,0.405135 ,0.256406 ,0.460575 ,0.199078 ,0.363090 ,0.336521 ,0.281416 ,0.331355 ,0.306915 ,0.343791 ,0.339147 ,0.336096
sub-0300308_ses-5,0.656895 ,0.483202 ,0.334213 ,0.297366 ,0.441375 ,0.288855 ,0.579218 ,0.217318 ,0.317548 ,0.226725 ,0.308384 ,0.362108 ,0.278142 ,0.234829 ,0.391386 ,0.334234 ,0.224404 ,0.290394
sub-0300308_ses-6,0.413944 ,0.244419 ,0.249808 ,0.300529 ,0.287119 ,0.223583 ,0.335291 ,0.245459 ,0.419166 ,0.215380 ,0.314670 ,0.280772 ,0.229228 ,0.224710 ,0.385793 ,0.353627 ,0.273979 ,0.288598
sub-0300308_ses-6,0.402030 ,0.386486 ,0.296694 ,0.380582 ,0.341799 ,0.277837 ,0.402881 ,0.246146 ,0.336585 ,0.309258 ,0.357360 ,0.351771 ,0.331143 ,0.224477 ,0.396054 ,0.392349 ,0.319563 ,0.421003
sub-0300308_ses-6,0.480969 ,0.263288 ,0.256486 ,0.339747 ,0.215668 ,0.242758 ,0.502630 ,0.213985 ,0.382755 ,0.255461 ,0.374716 ,0.315770 ,0.286105 ,0.205141 ,0.354721 ,0.424818 ,0.284880 ,0.319933
sub-0300308_ses-6,0.739883 ,0.639486 ,0.371098 ,0.548002 ,0.366258 ,0.313720 ,0.611983 ,0.300870 ,0.598854 ,0.333539 ,0.378197 ,0.317176 ,0.347818 ,0.284218 ,0.396749 ,0.566932 ,0.391369 ,0.345268
sub-0300308_ses-7,0.505798 ,0.315556 ,0.329478 ,0.224282 ,0.274205 ,0.277919 ,0.338780 ,0.226667 ,0.317438 ,0.185309 ,0.272897 ,0.326825 ,0.304219 ,0.238573 ,0.296832 ,0.427313 ,0.312528 ,0.276603
sub-0300308_ses-7,0.586814 ,0.325277 ,0.251590 ,0.400181 ,0.309724 ,0.289816 ,0.714852 ,0.268978 ,0.549080 ,0.239618 ,0.504853 ,0.378719 ,0.313682 ,0.267999 ,0.317212 ,0.444044 ,0.335768 ,0.241678
sub-0300308_ses-7,0.661220 ,0.392562 ,0.335867 ,0.594621 ,0.315991 ,0.295875 ,0.479280 ,0.280130 ,0.479534 ,0.250344 ,0.332166 ,0.387806 ,0.391418 ,0.282344 ,0.373174 ,0.477956 ,0.260326 ,0.314680
sub-0300308_ses-7,0.658324 ,0.431277 ,0.338879 ,0.415665 ,0.323443 ,0.402008 ,0.629140 ,0.226176 ,0.396120 ,0.285111 ,0.515060 ,0.401563 ,0.327857 ,0.282495 ,0.467953 ,0.547093 ,0.566691 ,0.563431
sub-0300309_ses-1,0.451573 ,0.333808 ,0.266085 ,0.294648 ,0.266030 ,0.318430 ,0.677728 ,0.293281 ,0.378286 ,0.206610 ,0.285119 ,0.486684 ,0.350078 ,0.218624 ,0.412355 ,0.755836 ,0.322023 ,0.260477
sub-0300309_ses-1,0.534638 ,0.264186 ,0.222089 ,0.340583 ,0.237354 ,0.276559 ,0.460606 ,0.268149 ,0.328263 ,0.217112 ,0.312425 ,0.320252 ,0.302055 ,0.194009 ,0.298756 ,0.422798 ,0.378219 ,0.272093
sub-0300309_ses-1,0.559452 ,0.266896 ,0.227820 ,0.220661 ,0.281196 ,0.287235 ,0.427893 ,0.251100 ,0.255808 ,0.229129 ,0.358012 ,0.340432 ,0.239264 ,0.195623 ,0.285580 ,0.331845 ,0.216722 ,0.207128
sub-0300309_ses-1,0.828087 ,0.397763 ,0.285703 ,0.463645 ,0.323576 ,0.325638 ,0.565397 ,0.283051 ,0.457808 ,0.244623 ,0.358309 ,0.339343 ,0.295649 ,0.238746 ,0.398779 ,0.621138 ,0.270669 ,0.223176
sub-0300309_ses-2,0.586195 ,0.319690 ,0.249017 ,0.241067 ,0.289456 ,0.244144 ,0.322958 ,0.242906 ,0.295243 ,0.247691 ,0.401778 ,0.362203 ,0.269194 ,0.232198 ,0.299844 ,0.404778 ,0.343269 ,0.288924
sub-0300309_ses-2,0.845361 ,0.380672 ,0.283898 ,0.354270 ,0.399458 ,0.288102 ,0.675431 ,0.292729 ,0.518050 ,0.295632 ,0.433571 ,0.345525 ,0.284395 ,0.253120 ,0.403519 ,0.420976 ,0.337883 ,0.274663
sub-0300309_ses-2,0.718068 ,0.359327 ,0.225734 ,0.313303 ,0.348638 ,0.250702 ,0.566783 ,0.314153 ,0.385413 ,0.171967 ,0.323690 ,0.414966 ,0.332120 ,0.227646 ,0.340156 ,0.475285 ,0.351130 ,0.291451
sub-0300309_ses-2,0.789548 ,0.353749 ,0.315334 ,0.359968 ,0.324855 ,0.338623 ,0.483772 ,0.323071 ,0.472911 ,0.237890 ,0.472188 ,0.341594 ,0.291419 ,0.232368 ,0.411725 ,0.439596 ,0.318213 ,0.321043
sub-0300309_ses-3,0.696667 ,0.352292 ,0.325130 ,0.302915 ,0.300353 ,0.312766 ,0.318934 ,0.261846 ,0.424927 ,0.192604 ,0.383213 ,0.359986 ,0.335974 ,0.195976 ,0.349118 ,0.418281 ,0.349776 ,0.209591
sub-0300309_ses-3,0.863879 ,0.472552 ,0.298866 ,0.421359 ,0.356315 ,0.311756 ,0.564335 ,0.357416 ,0.583029 ,0.366076 ,0.416016 ,0.334624 ,0.345532 ,0.228903 ,0.387598 ,0.411089 ,0.330969 ,0.348831
sub-0300309_ses-3,0.588679 ,0.303566 ,0.272519 ,0.321158 ,0.306089 ,0.233709 ,0.370721 ,0.370956 ,0.327038 ,0.251929 ,0.375493 ,0.346482 ,0.268378 ,0.225566 ,0.323301 ,0.315786 ,0.331351 ,0.253773
sub-0300309_ses-3,0.967872 ,0.587366 ,0.288273 ,0.422103 ,0.279523 ,0.358169 ,0.588699 ,0.258426 ,0.524754 ,0.282273 ,0.450918 ,0.322437 ,0.414382 ,0.242452 ,0.500102 ,0.420623 ,0.331117 ,0.349101
sub-0300309_ses-4,0.903838 ,0.381296 ,0.302970 ,0.416948 ,0.410055 ,0.475635 ,0.675541 ,0.331698 ,0.598354 ,0.293482 ,0.712472 ,0.410952 ,0.348279 ,0.245852 ,0.391528 ,0.581305 ,0.416489 ,0.339421
sub-0300309_ses-4,0.650094 ,0.639358 ,0.472707 ,0.471873 ,0.589478 ,0.274080 ,0.724524 ,0.399927 ,0.589215 ,0.323522 ,0.654223 ,0.506809 ,0.371253 ,0.422551 ,0.465840 ,0.424903 ,0.319549 ,0.301551
sub-0300309_ses-4,1.569419 ,1.408759 ,0.514560 ,1.031623 ,0.858920 ,0.745760 ,1.080509 ,0.582228 ,1.239940 ,0.565103 ,0.703496 ,1.110144 ,0.516430 ,0.540860 ,0.479284 ,0.759885 ,0.416451 ,1.066147
sub-0300309_ses-4,0.882472 ,0.411533 ,0.330726 ,0.547701 ,0.286906 ,0.392808 ,0.751930 ,0.440468 ,0.494328 ,0.315588 ,0.458803 ,0.451543 ,0.411235 ,0.393328 ,0.351196 ,0.602517 ,0.424037 ,0.317174
sub-0300309_ses-5,0.895984 ,0.551428 ,0.357565 ,0.429170 ,0.351373 ,0.389062 ,0.444402 ,0.489961 ,0.453931 ,0.263618 ,0.531553 ,0.769532 ,0.362041 ,0.316504 ,0.585670 ,0.321056 ,0.500961 ,0.421824
sub-0300309_ses-5,0.774220 ,0.501598 ,0.366552 ,0.475376 ,0.405757 ,0.372790 ,0.474229 ,0.314666 ,0.516098 ,0.323512 ,0.467382 ,0.448124 ,0.309849 ,0.310254 ,0.484197 ,0.493546 ,0.345134 ,0.496560
sub-0300309_ses-5,0.774207 ,0.455716 ,0.346424 ,0.461783 ,0.372660 ,0.353811 ,0.547656 ,0.435335 ,0.485383 ,0.244020 ,0.438447 ,0.522922 ,0.264664 ,0.287023 ,0.470583 ,0.485164 ,0.318185 ,0.283685
sub-0300309_ses-5,1.065049 ,0.773858 ,0.360911 ,0.711394 ,0.628099 ,0.532840 ,0.647299 ,0.512525 ,0.541944 ,0.389231 ,0.494888 ,0.778851 ,0.447619 ,0.283909 ,0.457411 ,0.512341 ,0.645170 ,0.625252
sub-0300309_ses-6,0.617455 ,0.310076 ,0.293156 ,0.295576 ,0.252489 ,0.271851 ,0.594879 ,0.310272 ,0.317597 ,0.207097 ,0.331664 ,0.307021 ,0.258005 ,0.191992 ,0.374925 ,0.387136 ,0.329279 ,0.239276
sub-0300309_ses-6,0.794209 ,0.357976 ,0.317891 ,0.347479 ,0.262851 ,0.296172 ,0.683873 ,0.402292 ,0.395609 ,0.367048 ,0.356068 ,0.481667 ,0.265768 ,0.201728 ,0.372652 ,0.367820 ,0.390832 ,0.194433
sub-0300309_ses-6,0.589638 ,0.304766 ,0.220569 ,0.274971 ,0.309103 ,0.276584 ,0.378329 ,0.273964 ,0.349366 ,0.223923 ,0.362864 ,0.350695 ,0.234679 ,0.253500 ,0.343900 ,0.304679 ,0.385716 ,0.251061
sub-0300309_ses-6,0.903942 ,0.394380 ,0.345542 ,0.522799 ,0.350891 ,0.386280 ,0.811239 ,0.368805 ,0.409070 ,0.326519 ,0.391123 ,0.543780 ,0.256593 ,0.296583 ,0.411678 ,0.574578 ,0.344643 ,0.340964
sub-0300310_ses-1,0.362038 ,0.294950 ,0.274543 ,0.336645 ,0.309622 ,0.225734 ,0.688802 ,0.227982 ,0.253121 ,0.253281 ,0.272198 ,0.332499 ,0.246310 ,0.219779 ,0.279438 ,0.333730 ,0.278897 ,0.214024
sub-0300310_ses-1,0.519449 ,0.439497 ,0.303456 ,0.547066 ,0.421386 ,0.382859 ,0.982553 ,0.417505 ,0.346448 ,0.511324 ,0.835334 ,0.662228 ,0.454264 ,0.195955 ,0.400714 ,0.308764 ,0.705607 ,0.277171
sub-0300310_ses-1,0.697684 ,0.345197 ,0.203730 ,0.345917 ,0.218841 ,0.249364 ,0.730928 ,0.268991 ,0.285929 ,0.283283 ,0.319106 ,0.271749 ,0.254091 ,0.195890 ,0.228401 ,0.287387 ,0.264677 ,0.248432
sub-0300310_ses-1,0.547682 ,0.350897 ,0.229718 ,0.276228 ,0.358673 ,0.207966 ,0.780571 ,0.352442 ,0.279432 ,0.269440 ,0.318673 ,0.338213 ,0.266512 ,0.179027 ,0.259512 ,0.291242 ,0.386565 ,0.201452
sub-0300310_ses-2,0.478481 ,0.260439 ,0.238135 ,0.251598 ,0.223368 ,0.221618 ,0.601303 ,0.256123 ,0.333581 ,0.169438 ,0.280021 ,0.445969 ,0.278670 ,0.201894 ,0.394636 ,0.419569 ,0.265133 ,0.216920
sub-0300310_ses-2,0.476522 ,0.270001 ,0.219032 ,0.264035 ,0.224008 ,0.229851 ,0.567362 ,0.234567 ,0.301986 ,0.223007 ,0.309238 ,0.236609 ,0.312169 ,0.174126 ,0.274129 ,0.312621 ,0.237018 ,0.215436
sub-0300310_ses-2,0.702985 ,0.244396 ,0.248019 ,0.258314 ,0.213856 ,0.206560 ,0.582337 ,0.267017 ,0.359282 ,0.142900 ,0.389109 ,0.417088 ,0.203300 ,0.239795 ,0.285349 ,0.307996 ,0.335872 ,0.305623
sub-0300310_ses-2,0.522452 ,0.328887 ,0.231054 ,0.290785 ,0.273292 ,0.194782 ,0.502926 ,0.331331 ,0.349866 ,0.179669 ,0.374436 ,0.290388 ,0.293216 ,0.202100 ,0.329727 ,0.394623 ,0.326927 ,0.256038
sub-0300310_ses-3,0.785743 ,0.326654 ,0.183049 ,0.313359 ,0.233622 ,0.196319 ,0.330432 ,0.214101 ,0.291500 ,0.260154 ,0.292395 ,0.271286 ,0.232994 ,0.216379 ,0.330130 ,0.272712 ,0.215057 ,0.177420
sub-0300310_ses-3,0.833790 ,0.317024 ,0.241882 ,0.271570 ,0.207365 ,0.234595 ,0.500076 ,0.274874 ,0.310216 ,0.207690 ,0.261062 ,0.285500 ,0.237137 ,0.225973 ,0.330138 ,0.473607 ,0.286988 ,0.295192
sub-0300310_ses-3,0.962844 ,0.447661 ,0.297680 ,0.440585 ,0.316348 ,0.256358 ,0.502312 ,0.259734 ,0.321436 ,0.311090 ,0.294271 ,0.313906 ,0.351096 ,0.252671 ,0.426749 ,0.594914 ,0.336891 ,0.267015
sub-0300310_ses-3,0.905759 ,0.283958 ,0.275458 ,0.398730 ,0.262728 ,0.298368 ,0.479418 ,0.280489 ,0.303737 ,0.258006 ,0.252271 ,0.453274 ,0.298390 ,0.206715 ,0.359720 ,0.466080 ,0.263790 ,0.271773
sub-0300310_ses-4,0.439315 ,0.260017 ,0.216403 ,0.277763 ,0.209596 ,0.211940 ,0.345223 ,0.258200 ,0.305484 ,0.187534 ,0.290042 ,0.281673 ,0.264399 ,0.206555 ,0.240664 ,0.222311 ,0.205896 ,0.229682
sub-0300310_ses-4,0.529012 ,0.300851 ,0.271210 ,0.302405 ,0.201656 ,0.221806 ,0.517750 ,0.275751 ,0.269943 ,0.221546 ,0.350476 ,0.307496 ,0.271724 ,0.192114 ,0.266967 ,0.241465 ,0.311837 ,0.204629
sub-0300310_ses-4,0.749347 ,0.403102 ,0.306532 ,0.387047 ,0.312301 ,0.265626 ,0.772314 ,0.328379 ,0.338281 ,0.258560 ,0.417550 ,0.584481 ,0.328619 ,0.244734 ,0.439012 ,0.305832 ,0.346015 ,0.389757
sub-0300310_ses-4,0.691868 ,0.488937 ,0.244022 ,0.302426 ,0.307042 ,0.282292 ,0.569847 ,0.287505 ,0.369805 ,0.267735 ,0.361757 ,0.392168 ,0.300549 ,0.172734 ,0.280774 ,0.319209 ,0.339649 ,0.363723
sub-0300310_ses-5,0.396816 ,0.235282 ,0.286038 ,0.244866 ,0.220170 ,0.221579 ,0.358178 ,0.262328 ,0.322860 ,0.182294 ,0.239387 ,0.292365 ,0.246126 ,0.175659 ,0.338355 ,0.284510 ,0.271242 ,0.180106
sub-0300310_ses-5,1.053942 ,0.410293 ,0.337549 ,0.396145 ,0.360035 ,0.265792 ,0.544618 ,0.319746 ,0.436828 ,0.346711 ,0.364298 ,0.395977 ,0.364166 ,0.254714 ,0.381029 ,0.738425 ,0.307630 ,0.310866
sub-0300310_ses-5,1.475942 ,0.652631 ,0.323234 ,0.631363 ,0.320262 ,0.403589 ,0.633225 ,0.327642 ,0.379109 ,0.353481 ,0.415074 ,0.376693 ,0.336276 ,0.301837 ,0.354689 ,0.659466 ,0.407216 ,0.398553
sub-0300310_ses-5,1.461074 ,0.982789 ,0.474273 ,0.723011 ,0.465280 ,0.380607 ,1.002686 ,0.404949 ,0.635489 ,0.363716 ,0.476932 ,0.679610 ,0.340981 ,0.235852 ,0.623538 ,0.662669 ,0.551412 ,0.536038
sub-0300310_ses-6,0.497965 ,0.308537 ,0.293249 ,0.275961 ,0.245693 ,0.276157 ,0.463135 ,0.214708 ,0.286197 ,0.191183 ,0.258937 ,0.266131 ,0.204853 ,0.186870 ,0.283884 ,0.327396 ,0.295606 ,0.207482
sub-0300310_ses-6,0.740037 ,0.365095 ,0.254154 ,0.332479 ,0.244511 ,0.281303 ,0.559696 ,0.226751 ,0.285676 ,0.239354 ,0.340508 ,0.316948 ,0.264000 ,0.197737 ,0.327854 ,0.405840 ,0.369937 ,0.238670
sub-0300310_ses-6,0.944510 ,0.401114 ,0.266947 ,0.437796 ,0.254460 ,0.221274 ,0.542591 ,0.296621 ,0.272127 ,0.247372 ,0.367638 ,0.400227 ,0.255188 ,0.196712 ,0.378319 ,0.386236 ,0.368359 ,0.207042
sub-0300310_ses-6,0.716597 ,0.368087 ,0.292452 ,0.340737 ,0.262552 ,0.212456 ,0.672760 ,0.268899 ,0.306641 ,0.246725 ,0.339132 ,0.337117 ,0.286472 ,0.190742 ,0.309053 ,0.405349 ,0.338119 ,0.206284
sub-0300311_ses-1,0.660592 ,0.374275 ,0.232278 ,0.471348 ,0.273234 ,0.251156 ,1.037080 ,0.322357 ,0.285564 ,0.291533 ,0.340070 ,0.413424 ,0.324628 ,0.207504 ,0.302470 ,0.503926 ,0.294570 ,0.272421
sub-0300311_ses-1,0.681768 ,0.337385 ,0.269812 ,0.354289 ,0.316501 ,0.225229 ,0.484637 ,0.231140 ,0.366555 ,0.165742 ,0.440548 ,0.265821 ,0.265516 ,0.248392 ,0.427067 ,0.488280 ,0.359645 ,0.229212
