subject,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18
sub-104_ses-1,0.102314 ,0.087742 ,0.096634 ,0.056659 ,0.046793 ,0.060468 ,0.067637 ,0.097761 ,0.077033 ,0.062798 ,0.057695 ,0.062139 ,0.060081 ,0.062581 ,0.061031 ,0.050380 ,0.041151 ,0.042727
sub-105_ses-1,0.084819 ,0.089559 ,0.083329 ,0.066184 ,0.046179 ,0.058785 ,0.057496 ,0.064142 ,0.061224 ,0.044818 ,0.053586 ,0.048307 ,0.059475 ,0.051187 ,0.062396 ,0.047084 ,0.041055 ,0.035163
sub-106_ses-1,0.036504 ,0.062167 ,0.096953 ,0.038952 ,0.053549 ,0.084056 ,0.039296 ,0.051225 ,0.056919 ,0.038311 ,0.062239 ,0.031527 ,0.050481 ,0.038899 ,0.044570 ,0.041900 ,0.038424 ,0.024830
sub-107_ses-1,0.036950 ,0.070305 ,0.070925 ,0.050586 ,0.046692 ,0.058128 ,0.043333 ,0.042888 ,0.042585 ,0.035121 ,0.040261 ,0.048214 ,0.044001 ,0.030257 ,0.036219 ,0.039788 ,0.046861 ,0.018541
sub-108_ses-1,0.045864 ,0.081329 ,0.119038 ,0.064713 ,0.058957 ,0.094727 ,0.058254 ,0.055409 ,0.046450 ,0.042429 ,0.058499 ,0.042603 ,0.059442 ,0.042291 ,0.045441 ,0.052527 ,0.064974 ,0.021899
sub-109_ses-1,0.039702 ,0.095100 ,0.077122 ,0.053818 ,0.054706 ,0.077905 ,0.039043 ,0.026647 ,0.052446 ,0.025006 ,0.043155 ,0.045694 ,0.034708 ,0.051389 ,0.042946 ,0.034109 ,0.056615 ,0.034156
sub-110_ses-1,0.045397 ,0.117466 ,0.099129 ,0.072656 ,0.066886 ,0.114942 ,0.053202 ,0.031687 ,0.043389 ,0.037077 ,0.055829 ,0.033188 ,0.044668 ,0.031187 ,0.036077 ,0.057095 ,0.041746 ,0.028103
sub-111_ses-1,0.044937 ,0.085460 ,0.089100 ,0.057664 ,0.056951 ,0.073443 ,0.033761 ,0.035840 ,0.039193 ,0.029134 ,0.039126 ,0.043890 ,0.035757 ,0.029332 ,0.033002 ,0.046010 ,0.040760 ,0.027140
sub-112_ses-1,0.039637 ,0.083343 ,0.103881 ,0.043697 ,0.073511 ,0.096087 ,0.040389 ,0.031846 ,0.036831 ,0.031541 ,0.047231 ,0.042227 ,0.041678 ,0.037281 ,0.045590 ,0.029824 ,0.045949 ,0.026804
sub-113_ses-1,0.042932 ,0.053427 ,0.081092 ,0.040865 ,0.048813 ,0.063091 ,0.038807 ,0.034761 ,0.042244 ,0.026388 ,0.039314 ,0.045235 ,0.040514 ,0.028297 ,0.046597 ,0.028183 ,0.052270 ,0.043276
sub-114_ses-1,0.033641 ,0.030588 ,0.029264 ,0.023497 ,0.028246 ,0.023796 ,0.028146 ,0.024206 ,0.035234 ,0.019777 ,0.052684 ,0.039254 ,0.033469 ,0.023142 ,0.028045 ,0.029977 ,0.072315 ,0.024301
sub-115_ses-1,0.033622 ,0.040185 ,0.044951 ,0.031824 ,0.040696 ,0.058229 ,0.027198 ,0.029553 ,0.034251 ,0.021727 ,0.035658 ,0.029804 ,0.032173 ,0.021164 ,0.032396 ,0.026583 ,0.030603 ,0.023730
sub-116_ses-1,0.054228 ,0.053476 ,0.060667 ,0.036487 ,0.044622 ,0.052691 ,0.042452 ,0.041238 ,0.055490 ,0.029633 ,0.049743 ,0.043466 ,0.036830 ,0.034481 ,0.043347 ,0.033304 ,0.054054 ,0.026951
sub-117_ses-1,0.053939 ,0.081294 ,0.122329 ,0.100383 ,0.077037 ,0.082260 ,0.058854 ,0.059410 ,0.045735 ,0.052032 ,0.080647 ,0.067050 ,0.050013 ,0.036164 ,0.070399 ,0.048949 ,0.057716 ,0.029103
sub-118_ses-1,0.051644 ,0.100762 ,0.105943 ,0.067446 ,0.063336 ,0.094544 ,0.100756 ,0.070542 ,0.066548 ,0.039429 ,0.070358 ,0.048203 ,0.042812 ,0.035103 ,0.053499 ,0.042490 ,0.053129 ,0.035032
sub-119_ses-1,0.036816 ,0.049594 ,0.056121 ,0.061239 ,0.036488 ,0.047424 ,0.064683 ,0.040224 ,0.048420 ,0.045326 ,0.069986 ,0.046096 ,0.049757 ,0.033193 ,0.051435 ,0.039210 ,0.042742 ,0.023385
sub-120_ses-1,0.062498 ,0.107830 ,0.098671 ,0.082877 ,0.081006 ,0.076834 ,0.090086 ,0.083122 ,0.063857 ,0.070150 ,0.088139 ,0.063110 ,0.057645 ,0.044285 ,0.071178 ,0.044830 ,0.077605 ,0.035619
sub-121_ses-1,0.059872 ,0.063313 ,0.056854 ,0.083161 ,0.055624 ,0.067845 ,0.095892 ,0.071614 ,0.056190 ,0.068022 ,0.157974 ,0.123295 ,0.065005 ,0.042724 ,0.066247 ,0.048653 ,0.093970 ,0.058865
sub-122_ses-1,0.064260 ,0.073340 ,0.072061 ,0.049126 ,0.065400 ,0.052199 ,0.072427 ,0.063473 ,0.065862 ,0.042567 ,0.077444 ,0.095889 ,0.068892 ,0.051517 ,0.059217 ,0.048212 ,0.064483 ,0.050530
sub-123_ses-1,0.062090 ,0.074005 ,0.070264 ,0.058047 ,0.055379 ,0.057734 ,0.068350 ,0.059439 ,0.075812 ,0.054760 ,0.068675 ,0.098691 ,0.065282 ,0.042335 ,0.070733 ,0.058022 ,0.057600 ,0.048076
sub-124_ses-1,0.062337 ,0.058174 ,0.051368 ,0.045125 ,0.052237 ,0.045280 ,0.060298 ,0.051028 ,0.066358 ,0.039036 ,0.067201 ,0.055750 ,0.062325 ,0.043987 ,0.057667 ,0.056715 ,0.051506 ,0.049050
sub-125_ses-1,0.063397 ,0.078120 ,0.084201 ,0.055738 ,0.066814 ,0.060567 ,0.046611 ,0.052681 ,0.064288 ,0.043283 ,0.075639 ,0.063913 ,0.063850 ,0.046716 ,0.062403 ,0.049169 ,0.062361 ,0.041295
sub-126_ses-1,0.117143 ,0.139983 ,0.085299 ,0.090216 ,0.116392 ,0.087551 ,0.081140 ,0.089140 ,0.152175 ,0.095643 ,0.119573 ,0.142174 ,0.091268 ,0.072799 ,0.130354 ,0.106771 ,0.141367 ,0.143758
sub-127_ses-1,0.069064 ,0.074423 ,0.079183 ,0.081924 ,0.075489 ,0.066839 ,0.084908 ,0.062867 ,0.090098 ,0.066638 ,0.084425 ,0.127718 ,0.071717 ,0.055018 ,0.049662 ,0.063387 ,0.075172 ,0.061394
sub-128_ses-1,0.080117 ,0.072273 ,0.054044 ,0.058587 ,0.058576 ,0.071946 ,0.088230 ,0.056685 ,0.057320 ,0.070195 ,0.096010 ,0.121460 ,0.071093 ,0.043532 ,0.055741 ,0.075070 ,0.090362 ,0.045086
sub-129_ses-1,0.056727 ,0.060600 ,0.051455 ,0.051507 ,0.047561 ,0.047029 ,0.048373 ,0.054269 ,0.073912 ,0.070193 ,0.068138 ,0.087022 ,0.054954 ,0.047669 ,0.058282 ,0.067552 ,0.081442 ,0.052023
sub-130_ses-1,0.076871 ,0.066824 ,0.061396 ,0.062558 ,0.051192 ,0.043642 ,0.063632 ,0.057134 ,0.076201 ,0.059820 ,0.077688 ,0.079686 ,0.059079 ,0.048772 ,0.061903 ,0.062137 ,0.093954 ,0.046131
sub-131_ses-1,0.060982 ,0.072071 ,0.052585 ,0.051835 ,0.051551 ,0.054089 ,0.051236 ,0.056364 ,0.083220 ,0.047800 ,0.068543 ,0.062337 ,0.056016 ,0.046582 ,0.069613 ,0.058540 ,0.069874 ,0.041270
sub-132_ses-1,0.052246 ,0.057124 ,0.057171 ,0.072379 ,0.064746 ,0.090862 ,0.061173 ,0.073651 ,0.077321 ,0.058824 ,0.103916 ,0.101198 ,0.079428 ,0.044574 ,0.109638 ,0.059084 ,0.084784 ,0.036411
sub-133_ses-1,0.076281 ,0.069311 ,0.055878 ,0.044174 ,0.057078 ,0.042995 ,0.053176 ,0.063914 ,0.063430 ,0.049920 ,0.068364 ,0.084949 ,0.066226 ,0.041622 ,0.072396 ,0.069424 ,0.070659 ,0.038822
sub-134_ses-1,0.069276 ,0.068130 ,0.083966 ,0.054120 ,0.063450 ,0.059959 ,0.062211 ,0.049121 ,0.074289 ,0.054922 ,0.098808 ,0.076838 ,0.073446 ,0.043572 ,0.069197 ,0.075001 ,0.086608 ,0.057125
sub-135_ses-1,0.078050 ,0.080305 ,0.063688 ,0.100869 ,0.076794 ,0.076764 ,0.074232 ,0.068317 ,0.088729 ,0.071186 ,0.134374 ,0.106337 ,0.075414 ,0.057015 ,0.071415 ,0.046624 ,0.090510 ,0.033955
sub-136_ses-1,0.070249 ,0.149115 ,0.144201 ,0.083136 ,0.100603 ,0.113281 ,0.097685 ,0.081330 ,0.069033 ,0.051985 ,0.094236 ,0.095162 ,0.085798 ,0.065834 ,0.083026 ,0.051678 ,0.077287 ,0.050280
sub-137_ses-1,0.063530 ,0.039115 ,0.049796 ,0.029632 ,0.036568 ,0.040327 ,0.078598 ,0.047754 ,0.031089 ,0.023474 ,0.047362 ,0.100371 ,0.039089 ,0.031238 ,0.044645 ,0.039665 ,0.052844 ,0.046425
sub-138_ses-1,0.072079 ,0.111773 ,0.115468 ,0.080926 ,0.081260 ,0.084528 ,0.077546 ,0.071239 ,0.065545 ,0.048038 ,0.063010 ,0.059986 ,0.075381 ,0.067798 ,0.073749 ,0.036953 ,0.057649 ,0.034300
sub-139_ses-1,0.095236 ,0.077553 ,0.070187 ,0.059769 ,0.054775 ,0.073070 ,0.083599 ,0.095974 ,0.070801 ,0.058434 ,0.088363 ,0.116689 ,0.053063 ,0.043271 ,0.058535 ,0.046068 ,0.043078 ,0.050677
sub-140_ses-1,0.095957 ,0.105451 ,0.072317 ,0.061580 ,0.050030 ,0.065002 ,0.092633 ,0.088919 ,0.070441 ,0.069212 ,0.077221 ,0.103841 ,0.073443 ,0.053469 ,0.063466 ,0.050754 ,0.076538 ,0.043061
sub-141_ses-1,0.079848 ,0.116090 ,0.094484 ,0.070534 ,0.071291 ,0.076501 ,0.109906 ,0.112676 ,0.069247 ,0.069026 ,0.097721 ,0.107321 ,0.073663 ,0.044909 ,0.075302 ,0.047208 ,0.070659 ,0.033957
sub-142_ses-1,0.088862 ,0.096228 ,0.094102 ,0.082179 ,0.066476 ,0.077935 ,0.121043 ,0.096771 ,0.082604 ,0.061301 ,0.065874 ,0.141212 ,0.053248 ,0.058405 ,0.059031 ,0.055777 ,0.066899 ,0.063091
sub-143_ses-1,0.047717 ,0.074198 ,0.064452 ,0.062131 ,0.047242 ,0.052982 ,0.077163 ,0.053269 ,0.051636 ,0.036790 ,0.048912 ,0.069551 ,0.060217 ,0.041875 ,0.045497 ,0.033983 ,0.048941 ,0.043155
sub-144_ses-1,0.102961 ,0.138704 ,0.135171 ,0.126244 ,0.068287 ,0.119456 ,0.155390 ,0.068431 ,0.082830 ,0.081803 ,0.153944 ,0.122195 ,0.099776 ,0.072228 ,0.079004 ,0.069071 ,0.117533 ,0.093425
sub-145_ses-1,0.086621 ,0.051068 ,0.103520 ,0.052333 ,0.148128 ,0.100450 ,0.061837 ,0.062735 ,0.101317 ,0.044450 ,0.074672 ,0.067302 ,0.075816 ,0.046271 ,0.060473 ,0.060637 ,0.052706 ,0.028796
sub-146_ses-1,0.089734 ,0.158375 ,0.145872 ,0.125968 ,0.095773 ,0.127573 ,0.131199 ,0.104186 ,0.101256 ,0.083051 ,0.159478 ,0.099763 ,0.090277 ,0.110376 ,0.084951 ,0.058602 ,0.138055 ,0.055680
sub-147_ses-1,0.057908 ,0.129201 ,0.118762 ,0.077513 ,0.056890 ,0.080060 ,0.097523 ,0.062589 ,0.071655 ,0.050124 ,0.057914 ,0.076177 ,0.072731 ,0.049640 ,0.063603 ,0.047743 ,0.061994 ,0.054664
sub-148_ses-1,0.038776 ,0.041977 ,0.041237 ,0.033593 ,0.032775 ,0.033086 ,0.052777 ,0.048203 ,0.043546 ,0.027622 ,0.049208 ,0.061662 ,0.043737 ,0.023154 ,0.046045 ,0.041130 ,0.041414 ,0.035254
sub-149_ses-1,0.042942 ,0.041893 ,0.056306 ,0.051944 ,0.052561 ,0.046880 ,0.045968 ,0.052605 ,0.046486 ,0.033045 ,0.113660 ,0.098378 ,0.041967 ,0.033190 ,0.039846 ,0.040597 ,0.053984 ,0.043976
sub-150_ses-1,0.061254 ,0.061765 ,0.038716 ,0.045655 ,0.046396 ,0.040847 ,0.072537 ,0.072045 ,0.048428 ,0.038605 ,0.052274 ,0.074772 ,0.042025 ,0.030055 ,0.047850 ,0.042541 ,0.050930 ,0.029088
sub-151_ses-1,0.138988 ,0.125494 ,0.190974 ,0.118633 ,0.114105 ,0.137530 ,0.073852 ,0.052431 ,0.072908 ,0.047255 ,0.092451 ,0.065335 ,0.041552 ,0.030462 ,0.047894 ,0.049438 ,0.056008 ,0.062638
sub-152_ses-1,0.267530 ,0.236724 ,0.139945 ,0.166107 ,0.121577 ,0.135939 ,0.112018 ,0.091555 ,0.198600 ,0.101848 ,0.284238 ,0.150345 ,0.108908 ,0.075789 ,0.095953 ,0.078426 ,0.083501 ,0.035428
sub-153_ses-1,0.086931 ,0.200350 ,0.150182 ,0.136366 ,0.104623 ,0.119634 ,0.062077 ,0.072307 ,0.123013 ,0.077150 ,0.109382 ,0.084040 ,0.048414 ,0.043666 ,0.049753 ,0.038649 ,0.089109 ,0.054769
sub-154_ses-1,0.279655 ,0.250823 ,0.087538 ,0.142909 ,0.280765 ,0.227221 ,0.208990 ,0.183567 ,0.301490 ,0.099093 ,0.323754 ,0.322052 ,0.086798 ,0.105426 ,0.097440 ,0.128616 ,0.110104 ,0.128165
sub-155_ses-1,0.067479 ,0.119361 ,0.115031 ,0.097345 ,0.084759 ,0.078334 ,0.041463 ,0.058416 ,0.090938 ,0.090175 ,0.090371 ,0.068710 ,0.055627 ,0.057026 ,0.091005 ,0.048174 ,0.077663 ,0.055910
sub-156_ses-1,0.191442 ,0.235477 ,0.125298 ,0.206027 ,0.125222 ,0.091514 ,0.131111 ,0.105473 ,0.196512 ,0.178379 ,0.206950 ,0.170582 ,0.097826 ,0.067692 ,0.116897 ,0.068792 ,0.069891 ,0.066954
sub-157_ses-1,0.104670 ,0.067991 ,0.083485 ,0.062165 ,0.066565 ,0.105674 ,0.076848 ,0.050414 ,0.089213 ,0.043540 ,0.072730 ,0.052740 ,0.052454 ,0.041263 ,0.045061 ,0.038172 ,0.041482 ,0.030257
sub-158_ses-1,0.057233 ,0.085607 ,0.034459 ,0.074974 ,0.038685 ,0.047729 ,0.043631 ,0.048128 ,0.085971 ,0.054701 ,0.083832 ,0.082500 ,0.036461 ,0.028944 ,0.029224 ,0.042551 ,0.038834 ,0.063580
sub-159_ses-1,0.032286 ,0.072450 ,0.069575 ,0.080939 ,0.055657 ,0.065864 ,0.046303 ,0.031019 ,0.042960 ,0.029161 ,0.046035 ,0.063722 ,0.027638 ,0.025449 ,0.032051 ,0.024054 ,0.041533 ,0.033385
sub-160_ses-1,0.105727 ,0.078828 ,0.082190 ,0.063834 ,0.049842 ,0.043216 ,0.075494 ,0.043407 ,0.095822 ,0.048880 ,0.121938 ,0.101607 ,0.044323 ,0.040700 ,0.085478 ,0.038267 ,0.079579 ,0.020948
sub-161_ses-1,0.088210 ,0.105201 ,0.066451 ,0.122349 ,0.077651 ,0.095298 ,0.189573 ,0.100648 ,0.168872 ,0.106026 ,0.160661 ,0.145277 ,0.051214 ,0.042447 ,0.089933 ,0.068364 ,0.073427 ,0.087113
sub-162_ses-1,0.034006 ,0.031955 ,0.028319 ,0.031396 ,0.027992 ,0.024545 ,0.029774 ,0.020972 ,0.036317 ,0.025461 ,0.053428 ,0.037480 ,0.024748 ,0.030043 ,0.032227 ,0.027491 ,0.037803 ,0.013125
sub-163_ses-1,0.101763 ,0.066457 ,0.109970 ,0.048501 ,0.076793 ,0.097061 ,0.055102 ,0.032086 ,0.065537 ,0.036097 ,0.053594 ,0.042313 ,0.030982 ,0.029321 ,0.052697 ,0.026038 ,0.039233 ,0.051427
sub-164_ses-1,0.062831 ,0.051226 ,0.034404 ,0.039394 ,0.034700 ,0.027348 ,0.036098 ,0.024860 ,0.049401 ,0.033080 ,0.074175 ,0.050762 ,0.034790 ,0.023239 ,0.039299 ,0.049701 ,0.046771 ,0.042564
sub-165_ses-1,0.254714 ,0.157250 ,0.075583 ,0.157460 ,0.127206 ,0.169311 ,0.159366 ,0.093731 ,0.147070 ,0.089274 ,0.177575 ,0.149937 ,0.102487 ,0.087687 ,0.078847 ,0.079154 ,0.094922 ,0.054200
sub-166_ses-1,0.191380 ,0.194488 ,0.156319 ,0.169478 ,0.131620 ,0.141602 ,0.169951 ,0.130898 ,0.150923 ,0.091964 ,0.172301 ,0.157713 ,0.155248 ,0.079264 ,0.198839 ,0.144769 ,0.182526 ,0.098402
sub-167_ses-1,0.154648 ,0.229737 ,0.120024 ,0.140442 ,0.162499 ,0.176009 ,0.120048 ,0.116939 ,0.213960 ,0.195273 ,0.152031 ,0.159400 ,0.139404 ,0.106990 ,0.149448 ,0.135250 ,0.150671 ,0.088253
sub-168_ses-1,0.140375 ,0.147628 ,0.172179 ,0.149600 ,0.155330 ,0.120969 ,0.113252 ,0.200120 ,0.130424 ,0.141709 ,0.169471 ,0.155417 ,0.130611 ,0.130466 ,0.196201 ,0.129892 ,0.160851 ,0.136049
sub-169_ses-1,0.158356 ,0.143194 ,0.168765 ,0.121849 ,0.146450 ,0.148994 ,0.111408 ,0.141797 ,0.213808 ,0.112924 ,0.201150 ,0.154606 ,0.175266 ,0.121398 ,0.172947 ,0.136684 ,0.176167 ,0.148340
sub-170_ses-1,0.203148 ,0.132743 ,0.131172 ,0.165568 ,0.135640 ,0.189714 ,0.143188 ,0.133042 ,0.177915 ,0.137016 ,0.182692 ,0.143300 ,0.138225 ,0.090884 ,0.205168 ,0.148690 ,0.157139 ,0.071045
sub-171_ses-1,0.163332 ,0.149787 ,0.142285 ,0.151870 ,0.115290 ,0.145782 ,0.091530 ,0.116635 ,0.145920 ,0.099980 ,0.167099 ,0.139135 ,0.159666 ,0.104188 ,0.132148 ,0.124830 ,0.147465 ,0.089345
sub-172_ses-1,0.127669 ,0.161060 ,0.137811 ,0.137294 ,0.118675 ,0.155878 ,0.110084 ,0.131228 ,0.166245 ,0.076941 ,0.135612 ,0.143836 ,0.091714 ,0.105668 ,0.139978 ,0.121207 ,0.135003 ,0.102997
sub-173_ses-1,0.147145 ,0.128202 ,0.201903 ,0.107675 ,0.136639 ,0.114061 ,0.119505 ,0.099312 ,0.164538 ,0.082753 ,0.166527 ,0.160493 ,0.132060 ,0.096789 ,0.137151 ,0.131677 ,0.133696 ,0.079850
sub-174_ses-1,0.169338 ,0.153629 ,0.162198 ,0.128657 ,0.129066 ,0.091010 ,0.088761 ,0.175187 ,0.159161 ,0.087095 ,0.158645 ,0.139099 ,0.149789 ,0.092478 ,0.132348 ,0.130125 ,0.184950 ,0.123129
sub-175_ses-1,0.156951 ,0.137373 ,0.129940 ,0.107316 ,0.096826 ,0.114493 ,0.086791 ,0.135872 ,0.108874 ,0.097546 ,0.143423 ,0.135541 ,0.131906 ,0.094802 ,0.150549 ,0.093080 ,0.132070 ,0.101673
sub-176_ses-1,0.159570 ,0.120899 ,0.146349 ,0.074840 ,0.113265 ,0.117580 ,0.145005 ,0.113109 ,0.159805 ,0.115824 ,0.188993 ,0.138939 ,0.123809 ,0.108222 ,0.143815 ,0.121419 ,0.175925 ,0.107335
sub-177_ses-1,0.160782 ,0.191758 ,0.144438 ,0.122677 ,0.153837 ,0.163523 ,0.126391 ,0.124979 ,0.157989 ,0.106567 ,0.245941 ,0.196873 ,0.121717 ,0.111554 ,0.153401 ,0.111301 ,0.175538 ,0.066663
sub-178_ses-1,0.169968 ,0.143131 ,0.140964 ,0.135248 ,0.146317 ,0.124952 ,0.129290 ,0.108539 ,0.179891 ,0.107447 ,0.149009 ,0.112085 ,0.131184 ,0.110765 ,0.126311 ,0.137578 ,0.123033 ,0.092587
sub-179_ses-1,0.190135 ,0.098466 ,0.137111 ,0.122194 ,0.132436 ,0.138359 ,0.073549 ,0.136822 ,0.129787 ,0.082342 ,0.136282 ,0.161672 ,0.166675 ,0.097952 ,0.127725 ,0.100840 ,0.150366 ,0.086715
sub-180_ses-1,-0.000000 ,0.013157 ,0.006208 ,0.009701 ,0.037361 ,0.007313 ,0.074707 ,0.111927 ,0.005439 ,0.120170 ,0.256189 ,0.372568 ,0.061765 ,0.088152 ,-0.000000 ,-0.013381 ,0.317688 ,0.109319
sub-181_ses-1,0.030094 ,0.030661 ,0.021394 ,0.027830 ,0.025974 ,0.022229 ,0.044658 ,0.027464 ,0.032139 ,0.029690 ,0.048118 ,0.041584 ,0.023896 ,0.017701 ,0.036421 ,0.025036 ,0.031943 ,0.021544
sub-182_ses-1,0.030224 ,0.042687 ,0.032373 ,0.049339 ,0.027149 ,0.032602 ,0.063508 ,0.027673 ,0.038359 ,0.030144 ,0.054834 ,0.052053 ,0.025768 ,0.018763 ,0.030609 ,0.027152 ,0.050614 ,0.020027
sub-183_ses-1,0.059624 ,0.055243 ,0.031716 ,0.058825 ,0.031425 ,0.041036 ,0.054484 ,0.036318 ,0.064438 ,0.039999 ,0.061819 ,0.045389 ,0.035672 ,0.020934 ,0.037749 ,0.037941 ,0.057400 ,0.027089
sub-184_ses-1,0.029107 ,0.036440 ,0.028789 ,0.031798 ,0.019424 ,0.030795 ,0.038932 ,0.025344 ,0.035443 ,0.020762 ,0.042142 ,0.037184 ,0.028849 ,0.016203 ,0.027528 ,0.025929 ,0.042997 ,0.019827
sub-185_ses-1,0.037178 ,0.040113 ,0.022434 ,0.039356 ,0.022763 ,0.025572 ,0.050738 ,0.024596 ,0.028308 ,0.027568 ,0.047722 ,0.026720 ,0.022187 ,0.017236 ,0.034935 ,0.025768 ,0.041798 ,0.019594
sub-186_ses-1,0.037042 ,0.030986 ,0.029673 ,0.030265 ,0.022631 ,0.022946 ,0.047005 ,0.040047 ,0.025055 ,0.033538 ,0.037724 ,0.052653 ,0.026442 ,0.018138 ,0.034907 ,0.028344 ,0.027632 ,0.017420
sub-187_ses-1,0.040262 ,0.034649 ,0.035032 ,0.041785 ,0.025681 ,0.032610 ,0.040505 ,0.042638 ,0.043015 ,0.031067 ,0.036605 ,0.035561 ,0.029695 ,0.025698 ,0.033764 ,0.027280 ,0.038514 ,0.021739
sub-188_ses-1,0.031579 ,0.029806 ,0.023215 ,0.034696 ,0.026036 ,0.027212 ,0.049491 ,0.029097 ,0.029595 ,0.031689 ,0.051111 ,0.047199 ,0.022592 ,0.017632 ,0.033107 ,0.023454 ,0.032024 ,0.016318
sub-189_ses-1,0.025053 ,0.032873 ,0.026626 ,0.032467 ,0.029179 ,0.036143 ,0.064775 ,0.031216 ,0.033196 ,0.036219 ,0.046965 ,0.043095 ,0.032736 ,0.019566 ,0.028049 ,0.026211 ,0.040511 ,0.018058
sub-190_ses-1,0.042829 ,0.043665 ,0.035067 ,0.039329 ,0.035150 ,0.037910 ,0.044021 ,0.043588 ,0.042531 ,0.038357 ,0.062109 ,0.047273 ,0.032658 ,0.026656 ,0.030091 ,0.029186 ,0.049669 ,0.029203
sub-191_ses-1,0.033123 ,0.031592 ,0.031600 ,0.031891 ,0.025473 ,0.021997 ,0.031454 ,0.028029 ,0.035069 ,0.028019 ,0.034188 ,0.028384 ,0.023744 ,0.020749 ,0.027246 ,0.023141 ,0.034201 ,0.020399
sub-192_ses-1,0.037408 ,0.040411 ,0.033489 ,0.037537 ,0.039616 ,0.037472 ,0.038004 ,0.040944 ,0.041156 ,0.032926 ,0.041782 ,0.045027 ,0.036334 ,0.024795 ,0.032288 ,0.033016 ,0.043217 ,0.025239
sub-193_ses-1,0.036974 ,0.029902 ,0.040364 ,0.040705 ,0.031889 ,0.029132 ,0.064199 ,0.039590 ,0.040213 ,0.038684 ,0.071144 ,0.090103 ,0.030004 ,0.023544 ,0.034303 ,0.027968 ,0.035876 ,0.019523
sub-194_ses-1,0.045748 ,0.045024 ,0.031248 ,0.047330 ,0.032451 ,0.034167 ,0.052050 ,0.034023 ,0.050885 ,0.042803 ,0.052420 ,0.035630 ,0.029472 ,0.022960 ,0.041262 ,0.025326 ,0.041322 ,0.021599
sub-195_ses-1,0.037776 ,0.036885 ,0.027458 ,0.035852 ,0.026933 ,0.030602 ,0.046502 ,0.031319 ,0.032197 ,0.035759 ,0.053068 ,0.041246 ,0.030896 ,0.020948 ,0.033332 ,0.026118 ,0.038991 ,0.019753
sub-196_ses-1,0.214728 ,0.131301 ,0.203909 ,0.115056 ,0.119231 ,0.160772 ,0.120392 ,0.175684 ,0.142600 ,0.089792 ,0.149792 ,0.178495 ,0.112379 ,0.182108 ,0.146466 ,0.128072 ,0.143338 ,0.191392
sub-197_ses-1,0.183403 ,0.134454 ,0.219953 ,0.142197 ,0.139609 ,0.169318 ,0.121254 ,0.166589 ,0.104071 ,0.076645 ,0.171723 ,0.216738 ,0.115233 ,0.164359 ,0.143674 ,0.138599 ,0.165903 ,0.089063
sub-198_ses-1,0.122248 ,0.136929 ,0.178627 ,0.144316 ,0.105200 ,0.142358 ,0.147548 ,0.260357 ,0.136786 ,0.087807 ,0.179822 ,0.165318 ,0.115867 ,0.111895 ,0.158031 ,0.150650 ,0.188263 ,0.106052
sub-199_ses-1,0.195939 ,0.172501 ,0.179224 ,0.111716 ,0.128571 ,0.179733 ,0.158166 ,0.285479 ,0.179606 ,0.103568 ,0.195455 ,0.208238 ,0.116586 ,0.144320 ,0.210544 ,0.138628 ,0.208580 ,0.162757
sub-200_ses-1,0.214801 ,0.149721 ,0.186387 ,0.133806 ,0.136652 ,0.140714 ,0.170133 ,0.155302 ,0.182879 ,0.094999 ,0.268082 ,0.205075 ,0.093320 ,0.155577 ,0.231084 ,0.202572 ,0.183258 ,0.192948
sub-201_ses-1,0.238314 ,0.160475 ,0.210239 ,0.119363 ,0.108948 ,0.160114 ,0.150837 ,0.140292 ,0.135574 ,0.091810 ,0.188567 ,0.149757 ,0.096522 ,0.104425 ,0.140405 ,0.193741 ,0.178532 ,0.058393
sub-202_ses-1,0.214427 ,0.183089 ,0.248273 ,0.147657 ,0.150097 ,0.191468 ,0.133712 ,0.155543 ,0.190591 ,0.098548 ,0.191574 ,0.179492 ,0.127742 ,0.138322 ,0.114854 ,0.176489 ,0.150401 ,0.125005
sub-203_ses-1,0.252605 ,0.209382 ,0.174290 ,0.154809 ,0.118931 ,0.172756 ,0.551107 ,0.479407 ,0.396379 ,0.156514 ,0.204377 ,0.485229 ,0.111643 ,0.110539 ,0.169573 ,0.220736 ,0.286684 ,0.179740
sub-204_ses-1,0.220356 ,0.257883 ,0.179193 ,0.214789 ,0.154890 ,0.223800 ,0.405122 ,0.565222 ,0.525939 ,0.177472 ,0.238540 ,0.606749 ,0.109062 ,0.130557 ,0.163367 ,0.219967 ,0.335794 ,0.175972
sub-205_ses-1,0.153280 ,0.140778 ,0.116361 ,0.097444 ,0.114064 ,0.110234 ,0.254153 ,0.245638 ,0.160127 ,0.126158 ,0.160794 ,0.176569 ,0.079793 ,0.063816 ,0.126937 ,0.212366 ,0.139300 ,0.138107
sub-206_ses-1,0.136938 ,0.133805 ,0.140375 ,0.117396 ,0.097912 ,0.117738 ,0.103042 ,0.095252 ,0.113232 ,0.091391 ,0.166250 ,0.145729 ,0.073571 ,0.093632 ,0.139416 ,0.085944 ,0.129503 ,0.082679
