subject,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13,comp14,comp15,comp16,comp17,comp18
sub-jgrAesAWc21R_ses-1,0.106826 ,0.108857 ,0.099221 ,0.110261 ,0.126875 ,0.071040 ,0.145586 ,0.068476 ,0.108764 ,0.078826 ,0.143713 ,0.101182 ,0.073754 ,0.079310 ,0.128227 ,0.096229 ,0.063738 ,0.130663
sub-jgrAesAWc21R_ses-1,0.309546 ,0.116296 ,0.164386 ,0.175435 ,0.091451 ,0.117219 ,0.235682 ,0.241993 ,0.219593 ,0.092462 ,0.262075 ,0.168830 ,0.122801 ,0.131167 ,0.209260 ,0.195302 ,0.128670 ,0.128166
sub-jgrAesAWc21R_ses-2,0.089214 ,0.120371 ,0.219580 ,0.175590 ,0.120183 ,0.143080 ,0.159097 ,0.152065 ,0.110060 ,0.107858 ,0.136583 ,0.148207 ,0.105841 ,0.094318 ,0.093969 ,0.086943 ,0.098419 ,0.046723
sub-jgrAesAWc21R_ses-2,0.113651 ,0.120521 ,0.151348 ,0.115144 ,0.081693 ,0.088890 ,0.122468 ,0.097915 ,0.134713 ,0.085949 ,0.160987 ,0.114056 ,0.068717 ,0.091684 ,0.081370 ,0.162982 ,0.094413 ,0.058696
sub-jgrAesAWc21R_ses-2,0.183380 ,0.186732 ,0.207164 ,0.163015 ,0.105724 ,0.085117 ,0.219192 ,0.176723 ,0.159669 ,0.149646 ,0.187917 ,0.155229 ,0.117189 ,0.123719 ,0.194116 ,0.163020 ,0.109112 ,0.124228
sub-jgrAesAWc22R_ses-1,0.091247 ,0.144363 ,0.202650 ,0.102501 ,0.090417 ,0.099759 ,0.120241 ,0.100493 ,0.116767 ,0.070526 ,0.084238 ,0.109797 ,0.066657 ,0.089207 ,0.066748 ,0.079424 ,0.086415 ,0.081843
sub-jgrAesAWc22R_ses-1,0.250233 ,0.199176 ,0.300809 ,0.246190 ,0.141951 ,0.213948 ,0.130125 ,0.207848 ,0.322856 ,0.130488 ,0.141708 ,0.222933 ,0.157131 ,0.111662 ,0.108297 ,0.274860 ,0.115190 ,0.167947
sub-jgrAesAWc22R_ses-1,0.269197 ,0.230753 ,0.343931 ,0.239242 ,0.108651 ,0.208255 ,0.156386 ,0.209560 ,0.354464 ,0.121952 ,0.170253 ,0.265873 ,0.114103 ,0.112062 ,0.185842 ,0.209287 ,0.164660 ,0.195892
sub-jgrAesAWc22R_ses-2,0.119894 ,0.164238 ,0.262876 ,0.166910 ,0.111914 ,0.121241 ,0.123735 ,0.105995 ,0.150530 ,0.070553 ,0.116270 ,0.110974 ,0.088372 ,0.095402 ,0.106425 ,0.112605 ,0.140893 ,0.107206
sub-jgrAesAWc22R_ses-2,0.426414 ,0.179454 ,0.260320 ,0.270789 ,0.084617 ,0.183356 ,0.301766 ,0.260972 ,0.367978 ,0.166903 ,0.208728 ,0.231075 ,0.164161 ,0.262020 ,0.125406 ,0.277723 ,0.184457 ,0.315786
sub-jgrAesAWc22R_ses-2,0.216435 ,0.168856 ,0.196725 ,0.131207 ,0.094917 ,0.142733 ,0.124169 ,0.262986 ,0.281013 ,0.076892 ,0.232399 ,0.203267 ,0.106505 ,0.173404 ,0.114984 ,0.118569 ,0.110914 ,0.203318
sub-jgrAesISOc11L_ses-1,0.046204 ,0.104771 ,0.142681 ,0.081935 ,0.087972 ,0.094237 ,0.109428 ,0.057690 ,0.059211 ,0.044956 ,0.059275 ,0.059127 ,0.068871 ,0.046783 ,0.064465 ,0.063629 ,0.058743 ,0.025740
sub-jgrAesISOc11L_ses-1,0.061096 ,0.104094 ,0.119272 ,0.088125 ,0.114023 ,0.135055 ,0.094634 ,0.065981 ,0.054909 ,0.055283 ,0.089956 ,0.047603 ,0.081154 ,0.040248 ,0.079865 ,0.078281 ,0.058609 ,0.027429
sub-jgrAesISOc11L_ses-1,0.081007 ,0.077728 ,0.108675 ,0.088519 ,0.084621 ,0.053773 ,0.110087 ,0.069272 ,0.055894 ,0.077039 ,0.096283 ,0.072300 ,0.055751 ,0.056067 ,0.049769 ,0.052157 ,0.050060 ,0.035509
sub-jgrAesISOc11R1L_ses-1,0.066458 ,0.088811 ,0.083512 ,0.081497 ,0.099553 ,0.114426 ,0.104299 ,0.045705 ,0.070283 ,0.088467 ,0.081784 ,0.120365 ,0.071639 ,0.032099 ,0.039539 ,0.039204 ,0.061246 ,0.035809
sub-jgrAesISOc11R1L_ses-1,0.063169 ,0.061331 ,0.097759 ,0.076718 ,0.065275 ,0.100107 ,0.113195 ,0.046413 ,0.098804 ,0.096385 ,0.108224 ,0.108031 ,0.064430 ,0.049332 ,0.064764 ,0.056861 ,0.092228 ,0.030689
sub-jgrAesISOc11R1L_ses-1,0.051881 ,0.073648 ,0.052442 ,0.072623 ,0.042181 ,0.069156 ,0.082257 ,0.044435 ,0.076920 ,0.079638 ,0.082706 ,0.077073 ,0.040702 ,0.045578 ,0.055802 ,0.045442 ,0.065313 ,0.043739
sub-jgrAesISOc11R1L_ses-2,0.064346 ,0.110353 ,0.080745 ,0.082639 ,0.044454 ,0.071581 ,0.099134 ,0.079265 ,0.103762 ,0.095516 ,0.096697 ,0.087767 ,0.080349 ,0.074237 ,0.109685 ,0.049735 ,0.071126 ,0.033422
sub-jgrAesISOc11R1L_ses-2,0.040742 ,0.079044 ,0.075170 ,0.080508 ,0.056402 ,0.067196 ,0.130252 ,0.056401 ,0.088981 ,0.046997 ,0.089633 ,0.052301 ,0.064223 ,0.062527 ,0.073335 ,0.068590 ,0.053064 ,0.053472
sub-jgrAesISOc11R1L_ses-2,0.037137 ,0.113950 ,0.101620 ,0.076309 ,0.090095 ,0.112402 ,0.109725 ,0.042271 ,0.073949 ,0.061037 ,0.077661 ,0.072539 ,0.049456 ,0.056761 ,0.068577 ,0.059820 ,0.065392 ,0.028613
sub-jgrAesISOc11R_ses-1,0.054259 ,0.086697 ,0.087702 ,0.093919 ,0.066603 ,0.095574 ,0.038123 ,0.069022 ,0.077370 ,0.026224 ,0.071593 ,0.061136 ,0.060936 ,0.054576 ,0.053601 ,0.071170 ,0.043659 ,0.041998
sub-jgrAesISOc11R_ses-1,0.066071 ,0.061064 ,0.080204 ,0.088755 ,0.030716 ,0.071066 ,0.069674 ,0.038935 ,0.048323 ,0.072930 ,0.052521 ,0.046936 ,0.050858 ,0.046782 ,0.054440 ,0.038438 ,0.043938 ,0.039762
sub-jgrAesISOc11R_ses-1,0.033323 ,0.062792 ,0.064898 ,0.050127 ,0.055441 ,0.053923 ,0.044912 ,0.033361 ,0.041851 ,0.035353 ,0.032807 ,0.072575 ,0.042149 ,0.033673 ,0.041449 ,0.042133 ,0.047991 ,0.041395
sub-jgrAesISOc11R_ses-2,0.081951 ,0.056550 ,0.097641 ,0.069814 ,0.041994 ,0.069117 ,0.096301 ,0.061701 ,0.039846 ,0.073467 ,0.089805 ,0.073187 ,0.024991 ,0.029634 ,0.056761 ,0.073697 ,0.062388 ,0.027208
sub-jgrAesISOc11R_ses-2,0.040659 ,0.048578 ,0.063483 ,0.045661 ,0.040353 ,0.038929 ,0.084707 ,0.044693 ,0.054962 ,0.071723 ,0.078137 ,0.051425 ,0.053567 ,0.025883 ,0.026651 ,0.027887 ,0.043434 ,0.021933
sub-jgrAesISOc11R_ses-2,0.045196 ,0.043115 ,0.045391 ,0.031840 ,0.034805 ,0.032531 ,0.057971 ,0.037589 ,0.025593 ,0.024652 ,0.033255 ,0.040797 ,0.036055 ,0.018213 ,0.039968 ,0.034493 ,0.048846 ,0.022192
sub-jgrAesISOc12R_ses-1,0.048094 ,0.044220 ,0.078068 ,0.069833 ,0.053773 ,0.050605 ,0.075148 ,0.056325 ,0.035744 ,0.042911 ,0.046812 ,0.071630 ,0.044544 ,0.029874 ,0.034950 ,0.025422 ,0.037693 ,0.029802
sub-jgrAesISOc12R_ses-1,0.055673 ,0.040172 ,0.053568 ,0.042374 ,0.043937 ,0.054900 ,0.065345 ,0.044593 ,0.039000 ,0.044213 ,0.059339 ,0.071403 ,0.036072 ,0.027502 ,0.031426 ,0.032954 ,0.041080 ,0.022529
sub-jgrAesISOc12R_ses-1,0.048623 ,0.062202 ,0.063559 ,0.054059 ,0.042595 ,0.067758 ,0.050893 ,0.042385 ,0.048197 ,0.020920 ,0.060533 ,0.037045 ,0.024093 ,0.036474 ,0.034203 ,0.028577 ,0.048691 ,0.033143
sub-jgrAesISOc12R_ses-2,0.042642 ,0.050104 ,0.095984 ,0.048290 ,0.063994 ,0.074989 ,0.043406 ,0.038695 ,0.043291 ,0.037601 ,0.032975 ,0.042401 ,0.034846 ,0.015556 ,0.037264 ,0.044454 ,0.037158 ,0.026777
sub-jgrAesISOc12R_ses-2,0.047412 ,0.058664 ,0.085178 ,0.036531 ,0.058569 ,0.070991 ,0.072428 ,0.035749 ,0.044827 ,0.024286 ,0.081383 ,0.046918 ,0.039994 ,0.043932 ,0.038816 ,0.054833 ,0.050405 ,0.046103
sub-jgrAesISOc12R_ses-2,0.049610 ,0.059657 ,0.039180 ,0.042654 ,0.050019 ,0.021883 ,0.041230 ,0.027719 ,0.039314 ,0.024143 ,0.048715 ,0.045315 ,0.036458 ,0.024078 ,0.033939 ,0.047428 ,0.047002 ,0.033669
sub-jgrAesISOc1NT_ses-1,0.070720 ,0.138156 ,0.142960 ,0.125965 ,0.061122 ,0.082169 ,0.092533 ,0.084457 ,0.072470 ,0.065678 ,0.100610 ,0.112418 ,0.077842 ,0.065487 ,0.075862 ,0.088373 ,0.099727 ,0.068149
sub-jgrAesISOc1NT_ses-1,0.064848 ,0.110054 ,0.121171 ,0.098630 ,0.087784 ,0.080803 ,0.101324 ,0.061544 ,0.090434 ,0.089594 ,0.117740 ,0.070743 ,0.063192 ,0.061487 ,0.057167 ,0.040525 ,0.079767 ,0.031425
sub-jgrAesISOc1NT_ses-1,0.062204 ,0.152259 ,0.156987 ,0.110120 ,0.090162 ,0.123735 ,0.109097 ,0.036281 ,0.073654 ,0.092354 ,0.107297 ,0.065347 ,0.091512 ,0.105526 ,0.069060 ,0.074252 ,0.081881 ,0.065061
sub-jgrAesISOc1NT_ses-2,0.042079 ,0.058212 ,0.042827 ,0.041976 ,0.039893 ,0.044142 ,0.082606 ,0.051463 ,0.062614 ,0.042879 ,0.055554 ,0.066803 ,0.048453 ,0.037095 ,0.051428 ,0.038642 ,0.046426 ,0.029037
sub-jgrAesISOc1NT_ses-2,0.048965 ,0.037174 ,0.092083 ,0.056378 ,0.038880 ,0.054336 ,0.058974 ,0.027013 ,0.047518 ,0.021761 ,0.045576 ,0.066721 ,0.045737 ,0.043129 ,0.059470 ,0.038010 ,0.052218 ,0.048713
sub-jgrAesISOc1NT_ses-2,0.041484 ,0.038633 ,0.063314 ,0.048212 ,0.059341 ,0.044103 ,0.069228 ,0.037835 ,0.054620 ,0.031597 ,0.041848 ,0.050693 ,0.034840 ,0.032269 ,0.053481 ,0.052312 ,0.033579 ,0.035024
sub-jgrAesISOc21L_ses-1,0.038126 ,0.047323 ,0.032676 ,0.065139 ,0.030914 ,0.036187 ,0.098360 ,0.043492 ,0.051985 ,0.054189 ,0.055040 ,0.060435 ,0.072441 ,0.026997 ,0.052058 ,0.031473 ,0.044456 ,0.032604
sub-jgrAesISOc21L_ses-1,0.037441 ,0.054060 ,0.044604 ,0.051888 ,0.036483 ,0.038087 ,0.086761 ,0.035426 ,0.053409 ,0.033835 ,0.044641 ,0.044989 ,0.054881 ,0.033448 ,0.064950 ,0.033714 ,0.039889 ,0.025013
sub-jgrAesISOc21L_ses-1,0.037577 ,0.048884 ,0.031064 ,0.044523 ,0.041083 ,0.034262 ,0.087579 ,0.037698 ,0.057088 ,0.046902 ,0.056509 ,0.051871 ,0.071285 ,0.030011 ,0.045677 ,0.035035 ,0.038921 ,0.021919
sub-jgrAesISOc21L_ses-2,0.074826 ,0.131974 ,0.204909 ,0.108228 ,0.102158 ,0.139188 ,0.142834 ,0.076465 ,0.146381 ,0.134917 ,0.187994 ,0.063931 ,0.103853 ,0.061613 ,0.103687 ,0.067670 ,0.118584 ,0.032639
sub-jgrAesISOc21L_ses-2,0.149581 ,0.152791 ,0.198450 ,0.090064 ,0.087567 ,0.108706 ,0.106030 ,0.096029 ,0.102687 ,0.100058 ,0.167765 ,0.082272 ,0.069119 ,0.074772 ,0.075344 ,0.085709 ,0.062705 ,0.060789
sub-jgrAesISOc21L_ses-2,0.070503 ,0.104729 ,0.121986 ,0.050058 ,0.077146 ,0.058665 ,0.085762 ,0.035306 ,0.056527 ,0.023597 ,0.091874 ,0.049109 ,0.049475 ,0.042889 ,0.046159 ,0.028708 ,0.060962 ,0.038841
sub-jgrAesISOc21R1L_ses-1,0.076599 ,0.101100 ,0.096219 ,0.087653 ,0.057782 ,0.115185 ,0.122815 ,0.068275 ,0.054884 ,0.098095 ,0.082630 ,0.071579 ,0.066520 ,0.044999 ,0.065489 ,0.070179 ,0.057526 ,0.034321
sub-jgrAesISOc21R1L_ses-1,0.061975 ,0.052094 ,0.086047 ,0.051190 ,0.065530 ,0.058675 ,0.096767 ,0.042951 ,0.064671 ,0.041941 ,0.056665 ,0.060287 ,0.058571 ,0.027156 ,0.047312 ,0.035777 ,0.048493 ,0.057472
sub-jgrAesISOc21R1L_ses-1,0.061815 ,0.067050 ,0.116549 ,0.061493 ,0.057962 ,0.066817 ,0.120356 ,0.040109 ,0.075664 ,0.061418 ,0.087374 ,0.056989 ,0.064158 ,0.028828 ,0.049220 ,0.060866 ,0.068372 ,0.027424
sub-jgrAesISOc21R1L_ses-2,0.063725 ,0.124291 ,0.136567 ,0.070563 ,0.080251 ,0.111990 ,0.045338 ,0.036653 ,0.059501 ,0.031761 ,0.051312 ,0.068653 ,0.039684 ,0.048998 ,0.078862 ,0.037808 ,0.046847 ,0.035339
sub-jgrAesISOc21R1L_ses-2,0.055255 ,0.071976 ,0.091258 ,0.041168 ,0.074913 ,0.084169 ,0.064262 ,0.050915 ,0.061707 ,0.037419 ,0.050640 ,0.058444 ,0.041644 ,0.027212 ,0.060515 ,0.038602 ,0.051298 ,0.032088
sub-jgrAesISOc21R1L_ses-2,0.030994 ,0.048113 ,0.079795 ,0.056530 ,0.053235 ,0.064177 ,0.059625 ,0.046433 ,0.047507 ,0.029397 ,0.056632 ,0.065788 ,0.043248 ,0.039649 ,0.063110 ,0.042517 ,0.059476 ,0.036319
sub-jgrAesISOc21R_ses-1,0.064237 ,0.051998 ,0.055428 ,0.037480 ,0.033463 ,0.028882 ,0.090579 ,0.060328 ,0.067338 ,0.027545 ,0.039656 ,0.074614 ,0.038787 ,0.036259 ,0.046757 ,0.048074 ,0.048730 ,0.044062
sub-jgrAesISOc21R_ses-1,0.049030 ,0.056149 ,0.101382 ,0.043169 ,0.048855 ,0.046587 ,0.061341 ,0.031459 ,0.045137 ,0.031261 ,0.041605 ,0.044859 ,0.051336 ,0.041046 ,0.045759 ,0.054835 ,0.049025 ,0.028028
sub-jgrAesISOc21R_ses-1,0.041685 ,0.029702 ,0.052123 ,0.046901 ,0.038343 ,0.052414 ,0.077069 ,0.036533 ,0.032554 ,0.038215 ,0.033386 ,0.031836 ,0.045219 ,0.024449 ,0.044340 ,0.041418 ,0.048198 ,0.026113
